"","data$Date","Track","Surface","Jockey","Country","TrainerName","RaceType","Race.Number","Distance","Prize.money","Starting.position","Jockey.weight","Horse.age","Race.time","Path","Final.place","FGrating","Odds","HorseId","JockeyId","TrainerID"
"1114","09.12.2018","Sha Tin","Gress","C Schofield","Australia","YS Tsui","Handicap",1,1400,920000,6,53,5,82.96,1,5,109,76,21927,8655,6686
"1115","12.01.2019","Sha Tin","Gress","Silvestre De Sousa","Australia","YS Tsui","Handicap",5,1400,920000,7,53,6,82.89,1,5,109,10,21927,4340,6686
"1116","07.02.2019","Sha Tin","Gress","K Teetan","Australia","YS Tsui","Handicap",6,1400,920000,8,53,6,83.27,2,4,106,14,21927,8652,6686
"1117","24.02.2019","Sha Tin","Gress","K Teetan","Australia","YS Tsui","Handicap",1,1400,690000,9,60,6,84.58,4,11,102,NA,21927,8652,6686
"1118","20.03.2019","Happy Valley","Gress","Z Purton","Australia","YS Tsui","Handicap",1,1650,690000,6,59,6,100.47,0,4,107,NA,21927,8650,6686
"1119","17.04.2019","Happy Valley","Gress","Z Purton","Australia","YS Tsui","Handicap",1,1650,690000,12,60,6,101,3,7,107,5,21927,8650,6686
"1120","08.11.2017","Happy Valley","Gress","S Clipperton","Australia","AS Cruz","Handicap",5,1200,1310000,10,59,5,70.53,2,7,123,38,21930,8653,6684
"1121","22.11.2017","Happy Valley","Gress","S Clipperton","Australia","AS Cruz","Handicap",6,1200,1310000,2,58,5,70.17,2,3,126,15,21930,8653,6684
"1122","06.12.2017","Happy Valley","Gress","S Clipperton","Australia","AS Cruz","Handicap",3,1200,1310000,4,58,5,70.43,2,5,123,15,21930,8653,6684
"1123","20.12.2017","Happy Valley","Gress","S Clipperton","Australia","AS Cruz","Handicap",7,1200,1310000,11,57,5,69.82,3,4,129,17,21930,8653,6684
"1124","17.01.2018","Happy Valley","Gress","Brett Prebble","Australia","AS Cruz","Handicap",8,1200,1310000,1,58,6,70.95,0,11,114,NA,21930,8453,6684
"1125","22.10.2017","Sha Tin","Gress","C Schofield","Australia","DE Ferraris","Handicap",3,1400,660000,9,54,7,82.92,1,7,101,54,21931,8655,6688
"1126","05.11.2017","Sha Tin","Gress","C Schofield","Australia","DE Ferraris","Handicap",2,1200,660000,2,53,7,70.07,1,4,100,11,21931,8655,6688
"1127","20.12.2017","Happy Valley","Gress","C Schofield","Australia","DE Ferraris","Handicap",1,1000,660000,7,52,7,57.72,2,4,101,NA,21931,8655,6688
"1128","28.01.2018","Sha Tin","Gress","Joao Moreira","Australia","DE Ferraris","Handicap",1,1400,660000,11,52,8,83.97,2,8,96,NA,21931,8443,6688
"1129","04.02.2018","Sha Tin","Gress","K Teetan","Australia","DE Ferraris","Handicap",1,1200,660000,8,51,8,70.91,3,6,104,10,21931,8652,6688
"1130","03.09.2017","Sha Tin","Gress","Z Purton","Australia","P F Yiu","Handicap",3,1200,2500000,7,60,6,68.54,0,2,147,NA,21932,8650,6700
"1131","10.12.2017","Sha Tin","Gress","Gerald Mosse","Australia","P F Yiu","Non-handicap",5,1200,18500000,3,57,6,68.7,4,3,146,45,21932,8484,6700
"1132","28.01.2018","Sha Tin","Gress","K Teetan","Australia","P F Yiu","Non-handicap",7,1200,10000000,6,57,7,69.94,1,5,141,20,21932,8652,6700
"1133","29.04.2018","Sha Tin","Gress","K Teetan","Australia","P F Yiu","Non-handicap",6,1600,18000000,2,57,7,95.86,0,8,130,58,21932,8652,6700
"1134","20.09.2017","Happy Valley","Gress","N Rawiller","Australia","C Fownes","Handicap",8,1200,1860000,9,60,6,70.6,4,12,133,11,21933,8654,6529
"1135","11.10.2017","Happy Valley","Gress","C Schofield","Australia","C Fownes","Handicap",7,1000,1860000,4,59,6,57.26,3,7,135,17,21933,8655,6529
"1136","14.10.2017","Sha Tin","Dirt","N Rawiller","Australia","C Fownes","Handicap",9,1200,1860000,5,59,6,69.57,2,3,135,14,21933,8654,6529
"1137","08.11.2017","Happy Valley","Gress","K Teetan","Australia","C Fownes","Handicap",8,1200,1860000,10,58,6,70.31,3,8,133,15,21933,8652,6529
"1138","26.11.2017","Sha Tin","Gress","C Y Ho","Australia","C Fownes","Handicap",7,1000,1860000,10,55,6,57.04,0,9,126,52,21933,8659,6529
"1139","10.12.2017","Sha Tin","Gress","Gerald Mosse","Australia","C Fownes","Handicap",6,1200,1860000,13,57,6,69.9,4,10,130,83,21933,8484,6529
"1140","20.12.2017","Happy Valley","Gress","K Teetan","Australia","C Fownes","Handicap",8,1200,1860000,11,53,6,69.63,1,8,123,29,21933,8652,6529
"1141","10.01.2018","Happy Valley","Gress","K Teetan","Australia","C Fownes","Handicap",8,1200,1860000,7,56,7,70.11,4,4,133,13,21933,8652,6529
"1142","31.01.2018","Happy Valley","Gress","K Teetan","Australia","C Fownes","Handicap",7,1200,1860000,11,54,7,70.71,4,12,125,19,21933,8652,6529
"1143","14.02.2018","Happy Valley","Gress","Z Purton","Australia","C Fownes","Handicap",6,1000,1310000,1,59,7,57.02,0,2,130,NA,21933,8650,6529
"1144","28.02.2018","Sha Tin","Dirt","H T Mo","Australia","C Fownes","Handicap",7,1200,1860000,2,50,7,68.17,0,1,123,NA,21933,8657,6529
"1145","07.03.2018","Happy Valley","Gress","C Y Ho","Australia","C Fownes","Handicap",2,1200,1860000,2,54,7,69.81,3,7,125,29,21933,8659,6529
"1146","28.03.2018","Happy Valley","Gress","C Schofield","Australia","C Fownes","Handicap",4,1200,1860000,12,54,7,69.21,2,5,128,55,21933,8655,6529
"1147","08.04.2018","Sha Tin","Gress","Gerald Mosse","Australia","C Fownes","Handicap",9,1000,1860000,4,55,7,56.16,0,8,124,69,21933,8484,6529
"1148","15.04.2018","Sha Tin","Dirt","Douglas Whyte","Australia","C Fownes","Handicap",10,1200,1860000,9,55,7,69.33,4,10,125,38,21933,8446,6529
"1149","02.05.2018","Sha Tin","Dirt","C Wong","Australia","C Fownes","Handicap",4,1650,1860000,1,47,7,97.41,0,4,120,NA,21933,8774,6529
"1150","02.09.2018","Sha Tin","Gress","M Chadwick","Australia","C Fownes","Handicap",10,1400,1950000,9,53,7,82.53,2,10,114,91,21933,8663,6529
"1151","12.09.2018","Happy Valley","Gress","H N Wong","Australia","C Fownes","Handicap",8,1650,1950000,4,52,7,101.23,0,10,114,45,21933,8660,6529
"1152","26.09.2018","Happy Valley","Gress","N Callan","Australia","C Fownes","Handicap",8,1200,1380000,6,60,7,70.51,1,9,121,14,21933,8651,6529
"1153","13.10.2018","Sha Tin","Dirt","G van Niekerk","Australia","C Fownes","Handicap",7,1200,1380000,9,59,7,69.1,5,8,134,16,21933,8831,6529
"1154","31.10.2018","Sha Tin","Dirt","C Wong","Australia","C Fownes","Handicap",7,1650,1380000,8,55,7,99.17,0,3,123,17,21933,8774,6529
"1155","21.11.2018","Happy Valley","Gress","Z Purton","Australia","C Fownes","Handicap",5,1650,1380000,3,59,7,101.46,0,7,117,NA,21933,8650,6529
"1156","05.12.2018","Happy Valley","Gress","Silvestre De Sousa","Australia","C Fownes","Handicap",6,1200,1380000,2,57,7,70.51,2,6,124,NA,21933,4340,6529
"1157","23.01.2019","Happy Valley","Gress","Z Purton","Australia","C Fownes","Handicap",6,1200,1380000,6,57,8,70.22,1,5,117,NA,21933,8650,6529
"1158","06.09.2017","Happy Valley","Gress","S Clipperton","New Zealand","P F Yiu","Handicap",2,1650,880000,4,56,7,102.22,3,1,115,15,21934,8653,6700
"1159","05.10.2017","Happy Valley","Gress","S Clipperton","New Zealand","P F Yiu","Handicap",3,1800,880000,11,57,7,111.35,5,10,111,16,21934,8653,6700
"1160","08.11.2017","Happy Valley","Gress","S Clipperton","New Zealand","P F Yiu","Handicap",4,1650,880000,9,58,7,101.48,5,6,120,27,21934,8653,6700
"1161","06.12.2017","Happy Valley","Gress","P-C Boudot","New Zealand","P F Yiu","Handicap",7,1650,1056000,11,58,7,102.45,5,11,110,43,21934,8688,6700
"1162","13.12.2017","Happy Valley","Gress","S Clipperton","New Zealand","P F Yiu","Handicap",4,1800,880000,11,57,7,112.15,4,10,107,34,21934,8653,6700
"1163","31.01.2018","Happy Valley","Gress","W M Lai","New Zealand","P F Yiu","Handicap",3,1650,880000,6,56,8,102.35,3,12,106,45,21934,8674,6700
"1164","14.02.2018","Happy Valley","Gress","A Sanna","New Zealand","P F Yiu","Handicap",5,1650,880000,6,55,8,104.04,4,12,90,99,21934,8672,6700
"1165","21.03.2018","Happy Valley","Gress","C Y Ho","New Zealand","P F Yiu","Handicap",6,1650,880000,10,54,8,101.11,5,7,112,74,21934,8659,6700
"1166","25.03.2018","Sha Tin","Gress","A Sanna","New Zealand","P F Yiu","Handicap",4,2000,880000,11,55,8,126.49,0,13,88,99,21934,8672,6700
"1167","09.05.2018","Happy Valley","Gress","W M Lai","New Zealand","P F Yiu","Handicap",4,1650,880000,7,53,8,101.93,4,8,107,42,21934,8674,6700
"1168","13.12.2017","Happy Valley","Gress","A Badel","Australia","AT Millard","Handicap",2,1200,880000,7,60,6,70.15,4,1,126,20,21935,8665,6524
"1169","31.01.2018","Happy Valley","Gress","A Badel","Australia","AT Millard","Handicap",8,1200,1310000,1,54,7,70.37,0,1,121,5,21935,8665,6524
"1170","28.03.2018","Happy Valley","Gress","C Schofield","Australia","AT Millard","Handicap",7,1200,1310000,2,55,7,69.4,3,2,129,NA,21935,8655,6524
"1171","05.09.2018","Happy Valley","Gress","K Teetan","Australia","AT Millard","Handicap",8,1200,1950000,8,56,7,71.24,1,9,124,8,21935,8652,6524
"1172","07.10.2018","Sha Tin","Gress","C Wong","Australia","AT Millard","Handicap",10,1400,1950000,8,52,7,83.55,4,14,114,14,21935,8774,6524
"1173","09.12.2018","Sha Tin","Gress","C Murray","Australia","AT Millard","Handicap",9,1200,1950000,14,56,7,70.46,2,11,126,83,21935,8670,6524
"1174","06.03.2019","Happy Valley","Gress","C Wong","Australia","AT Millard","Handicap",8,1200,1950000,2,52,8,70.96,1,10,113,15,21935,8774,6524
"1175","01.11.2017","Sha Tin","Dirt","Douglas Whyte","Australia","C Fownes","Handicap",6,1200,1310000,8,59,4,70.93,4,12,118,59,21937,8446,6529
"1176","19.11.2017","Sha Tin","Gress","C Y Ho","Australia","C Fownes","Handicap",10,1200,1860000,10,52,4,70.42,5,12,125,99,21937,8659,6529
"1177","06.12.2017","Happy Valley","Gress","C Y Ho","Australia","C Fownes","Handicap",6,1000,1310000,8,59,4,57.46,0,7,123,92,21937,8659,6529
"1178","23.12.2017","Sha Tin","Gress","Douglas Whyte","Australia","C Fownes","Handicap",10,1400,1310000,13,60,4,82.28,0,4,132,10,21937,8446,6529
"1179","07.01.2018","Sha Tin","Gress","Douglas Whyte","Australia","C Fownes","Handicap",9,1400,1310000,12,60,5,82.47,4,3,135,11,21937,8446,6529
"1180","02.09.2018","Sha Tin","Gress","M L Yeung","Australia","C Fownes","Handicap",10,1400,1950000,5,51,5,81.8,1,7,120,NA,21937,8661,6529
"1181","25.11.2018","Sha Tin","Gress","C Murray","Australia","C Fownes","Handicap",10,1400,1950000,7,55,5,86.13,1,12,98,22,21937,8670,6529
"1182","10.02.2019","Sha Tin","Gress","Z Purton","Australia","C Fownes","Handicap",10,1400,1380000,3,60,6,83.44,2,13,120,NA,21937,8650,6529
"1183","08.06.2019","Sha Tin","Gress","Joao Moreira","Australia","C Fownes","Handicap",9,1400,1380000,3,60,6,82.1,3,7,127,NA,21937,8443,6529
"1184","13.09.2017","Happy Valley","Gress","Joao Moreira","Australia","J Size","Handicap",7,1200,1310000,10,54,4,71.01,4,12,117,15,21938,8443,6650
"1185","27.09.2017","Happy Valley","Gress","Joao Moreira","Australia","J Size","Handicap",6,1200,1310000,1,54,4,70.34,0,5,111,12,21938,8443,6650
"1186","11.10.2017","Happy Valley","Gress","Olivier Doleuze","Australia","J Size","Handicap",2,1200,880000,7,60,4,70.82,3,8,121,10,21938,8449,6650
"1187","25.10.2017","Happy Valley","Gress","C Y Ho","Australia","J Size","Handicap",5,1200,880000,6,59,4,70.83,2,7,116,31,21938,8659,6650
"1188","01.11.2017","Sha Tin","Dirt","C Y Ho","Australia","J Size","Handicap",4,1200,880000,6,58,4,70.07,2,3,117,14,21938,8659,6650
"1189","15.11.2017","Happy Valley","Gress","Joao Moreira","Australia","J Size","Handicap",3,1200,880000,10,58,4,70.49,3,2,122,15,21938,8443,6650
"1190","03.12.2017","Sha Tin","Dirt","Joao Moreira","Australia","J Size","Handicap",5,1200,880000,2,58,4,69.19,0,2,115,NA,21938,8443,6650
"1191","27.12.2017","Happy Valley","Gress","Joao Moreira","Australia","J Size","Handicap",5,1200,880000,6,59,4,71.05,1,7,113,NA,21938,8443,6650
"1192","13.01.2018","Sha Tin","Dirt","Olivier Doleuze","Australia","J Size","Handicap",6,1200,880000,3,59,5,69.14,2,4,118,NA,21938,8449,6650
"1193","24.01.2018","Sha Tin","Dirt","Joao Moreira","Australia","J Size","Handicap",2,1200,880000,11,59,5,69.98,1,8,110,51,21938,8443,6650
"1194","14.02.2018","Happy Valley","Gress","Olivier Doleuze","Australia","J Size","Handicap",4,1200,880000,2,58,5,70.53,0,4,115,NA,21938,8449,6650
"1195","28.02.2018","Sha Tin","Dirt","Joao Moreira","Australia","J Size","Handicap",2,1200,880000,12,57,5,69.35,3,4,119,NA,21938,8443,6650
"1196","14.03.2018","Happy Valley","Gress","Olivier Doleuze","Australia","J Size","Handicap",5,1200,880000,5,58,5,70.54,0,1,117,NA,21938,8449,6650
"1197","25.03.2018","Sha Tin","Dirt","Olivier Doleuze","Australia","J Size","Handicap",6,1200,880000,11,59,5,70.18,3,2,118,NA,21938,8449,6650
"1198","11.04.2018","Happy Valley","Gress","Olivier Doleuze","Australia","J Size","Handicap",3,1200,880000,10,60,5,70.91,3,6,119,15,21938,8449,6650
"1199","02.05.2018","Sha Tin","Dirt","Joao Moreira","Australia","J Size","Handicap",5,1200,880000,8,60,5,69.52,4,3,123,NA,21938,8443,6650
"1200","31.10.2018","Sha Tin","Dirt","S Clipperton","Australia","J Size","Handicap",5,1200,920000,8,59,5,70.47,1,10,109,14,21938,8653,6650
"1201","02.12.2018","Sha Tin","Dirt","S Clipperton","Australia","J Size","Handicap",5,1200,920000,8,59,5,69,0,3,114,30,21938,8653,6650
"1202","19.12.2018","Sha Tin","Dirt","Joao Moreira","Australia","J Size","Handicap",5,1200,920000,9,59,5,69.93,2,6,114,NA,21938,8443,6650
"1203","06.01.2019","Sha Tin","Dirt","Joao Moreira","Australia","J Size","Handicap",7,1200,920000,9,58,6,69.15,3,4,122,16,21938,8443,6650
"1204","23.01.2019","Happy Valley","Gress","Joao Moreira","Australia","J Size","Handicap",4,1200,920000,2,59,6,71.41,1,10,99,12,21938,8443,6650
"1205","10.02.2019","Sha Tin","Dirt","Joao Moreira","Australia","J Size","Handicap",4,1200,920000,8,58,6,69.97,1,7,110,18,21938,8443,6650
"1206","10.03.2019","Sha Tin","Dirt","Z Purton","Australia","J Size","Handicap",6,1200,920000,6,57,6,70.23,2,3,115,NA,21938,8650,6650
"1207","22.04.2019","Sha Tin","Dirt","Joao Moreira","Australia","J Size","Handicap",4,1200,920000,9,55,6,69.49,1,4,114,31,21938,8443,6650
"1208","08.05.2019","Sha Tin","Dirt","Joao Moreira","Australia","J Size","Handicap",2,1200,920000,10,55,6,70.58,4,2,117,NA,21938,8443,6650
"1209","12.06.2019","Sha Tin","Dirt","Joao Moreira","Australia","J Size","Handicap",5,1200,920000,9,55,6,70.22,3,4,112,NA,21938,8443,6650
"1210","07.07.2019","Sha Tin","Dirt","Joao Moreira","Australia","J Size","Handicap",5,1200,920000,5,57,6,70.77,0,7,106,NA,21938,8443,6650
"1211","21.09.2019","Sha Tin","Dirt","A Sanna","Australia","D Whyte","Handicap",4,1200,967000,11,54,6,71.24,3,9,91,35,21938,8672,6996
"1212","03.11.2019","Sha Tin","Gress","A Sanna","Australia","D Whyte","Handicap",3,1200,967000,9,54,6,70.15,1,8,103,37,21938,8672,6996
"1213","09.11.2019","Sha Tin","Dirt","M Chadwick","Australia","D Whyte","Handicap",4,1650,967000,4,52,6,100.92,1,8,99,34,21938,8663,6996
"1214","01.12.2019","Sha Tin","Dirt","K Teetan","Australia","D Whyte","Handicap",4,1200,725000,10,60,6,70.47,3,9,103,11,21938,8652,6996
"1215","21.12.2019","Sha Tin","Gress","M Chadwick","Australia","D Whyte","Handicap",3,1200,725000,5,59,6,71.63,0,12,97,14,21938,8663,6996
"1216","29.12.2019","Sha Tin","Dirt","M Chadwick","Australia","D Whyte","Handicap",2,1650,725000,11,58,6,105.84,8,14,64,24,21938,8663,6996
"1217","06.05.2018","Sha Tin","Gress","M F Poon","New Zealand","L Ho","Handicap",3,1400,660000,7,54,6,87.82,0,12,48,43,21939,8658,6689
"1218","04.11.2018","Sha Tin","Gress","G van Niekerk","New Zealand","L Ho","Handicap",3,1600,690000,2,54,6,96.23,2,7,104,99,21939,8831,6689
"1219","16.12.2018","Sha Tin","Gress","G van Niekerk","New Zealand","L Ho","Handicap",5,1400,690000,4,53,6,83.72,2,10,103,17,21939,8831,6689
"1220","29.12.2018","Sha Tin","Gress","K Teetan","New Zealand","L Ho","Handicap",4,1400,690000,2,52,6,83.44,2,7,95,12,21939,8652,6689
"1221","06.01.2019","Sha Tin","Gress","H N Wong","New Zealand","L Ho","Handicap",2,1400,690000,4,51,7,83.2,2,4,99,85,21939,8660,6689
"1222","07.02.2019","Sha Tin","Gress","G van Niekerk","New Zealand","L Ho","Handicap",2,1600,690000,5,53,7,96.04,1,7,99,11,21939,8831,6689
"1223","24.02.2019","Sha Tin","Gress","H T Mo","New Zealand","L Ho","Handicap",1,1400,690000,1,49,7,83.63,0,6,92,14,21939,8657,6689
"1224","06.03.2019","Happy Valley","Gress","G van Niekerk","New Zealand","L Ho","Handicap",1,1800,690000,1,52,7,111.16,1,5,99,13,21939,8831,6689
"1225","20.03.2019","Happy Valley","Gress","G van Niekerk","New Zealand","L Ho","Handicap",1,1650,690000,7,52,7,99.97,4,2,107,15,21939,8831,6689
"1226","17.04.2019","Happy Valley","Gress","G van Niekerk","New Zealand","L Ho","Handicap",1,1650,690000,11,53,7,100.21,0,1,103,NA,21939,8831,6689
"1227","22.05.2019","Happy Valley","Gress","G van Niekerk","New Zealand","L Ho","Handicap",1,1650,690000,6,54,7,100.42,0,2,102,NA,21939,8831,6689
"1228","10.07.2019","Happy Valley","Gress","A Domeyer","New Zealand","L Ho","Handicap",2,1650,690000,3,55,7,102.25,0,10,90,NA,21939,8881,6689
"1229","01.10.2017","Sha Tin","Gress","C Schofield","Irland","J Moore","Handicap",8,1400,3000000,11,52,4,82.31,5,7,143,12,21941,8655,6535
"1230","22.10.2017","Sha Tin","Gress","K Teetan","Irland","J Moore","Handicap",8,1600,4000000,13,49,4,93.6,2,2,140,6,21941,8652,6535
"1231","11.11.2017","Sha Tin","Gress","S Clipperton","Irland","J Moore","Handicap",7,1400,2500000,7,60,4,82.11,3,7,142,NA,21941,8653,6535
"1232","26.11.2017","Sha Tin","Gress","Tommy Berry","Irland","J Moore","Handicap",6,1600,2500000,4,60,4,95.35,2,7,138,NA,21941,8609,6535
"1233","18.02.2018","Sha Tin","Gress","S Clipperton","Irland","J Moore","Handicap",8,1400,2500000,1,60,5,81.24,1,3,138,NA,21941,8653,6535
"1234","14.10.2017","Sha Tin","Dirt","C Y Ho","Australia","C Fownes","Handicap",4,1200,880000,1,55,5,70.98,2,7,107,12,21942,8659,6529
"1235","15.11.2017","Happy Valley","Gress","C Schofield","Australia","C Fownes","Handicap",5,1200,880000,8,56,5,71.94,4,12,104,20,21942,8655,6529
"1236","26.11.2017","Sha Tin","Gress","Douglas Whyte","Australia","C Fownes","Handicap",1,1000,880000,13,55,5,58.13,0,9,104,73,21942,8446,6529
"1237","27.12.2017","Happy Valley","Gress","Tommy Berry","Australia","C Fownes","Handicap",5,1200,880000,3,54,5,70.59,3,1,119,14,21942,8609,6529
"1238","24.01.2018","Sha Tin","Dirt","N Rawiller","Australia","C Fownes","Handicap",2,1200,880000,1,57,6,69.84,0,7,106,NA,21942,8654,6529
"1239","28.02.2018","Sha Tin","Dirt","Tommy Berry","Australia","C Fownes","Handicap",3,1200,880000,2,57,6,69.6,0,5,109,NA,21942,8609,6529
"1240","11.10.2017","Happy Valley","Gress","Douglas Whyte","Great Britain","KW Lui","Handicap",7,1000,1860000,7,59,6,56.82,1,2,139,NA,21943,8446,6692
"1241","08.11.2017","Happy Valley","Gress","Douglas Whyte","Great Britain","KW Lui","Handicap",8,1200,1860000,5,59,6,69.64,0,1,138,NA,21943,8446,6692
"1242","20.12.2017","Happy Valley","Gress","Douglas Whyte","Great Britain","KW Lui","Handicap",8,1200,1860000,9,59,6,69.1,2,2,140,NA,21943,8446,6692
"1243","21.01.2018","Sha Tin","Gress","Douglas Whyte","Great Britain","KW Lui","Handicap",8,1400,1860000,9,60,7,82.59,1,7,135,11,21943,8446,6692
"1244","21.02.2018","Happy Valley","Gress","Douglas Whyte","Great Britain","KW Lui","Handicap",6,1200,2500000,3,59,7,69.11,2,1,146,NA,21943,8446,6692
"1245","11.03.2018","Sha Tin","Gress","Douglas Whyte","Great Britain","KW Lui","Handicap",7,1200,2500000,8,55,7,68.68,3,6,139,NA,21943,8446,6692
"1246","08.04.2018","Sha Tin","Gress","Douglas Whyte","Great Britain","KW Lui","Non-handicap",7,1200,4000000,2,56,7,69.49,2,5,140,25,21943,8446,6692
"1247","02.09.2018","Sha Tin","Gress","Douglas Whyte","Great Britain","KW Lui","Handicap",3,1200,2625000,7,56,7,68.34,0,2,135,NA,21943,8446,6692
"1248","01.10.2018","Sha Tin","Gress","M L Yeung","Great Britain","KW Lui","Handicap",8,1400,3250000,3,54,7,81.13,0,3,138,16,21943,8661,6692
"1249","21.10.2018","Sha Tin","Gress","Douglas Whyte","Great Britain","KW Lui","Handicap",7,1200,4250000,9,54,7,68.61,1,4,137,13,21943,8446,6692
"1250","18.11.2018","Sha Tin","Gress","Douglas Whyte","Great Britain","KW Lui","Non-handicap",8,1200,4250000,2,56,7,69.2,0,6,135,27,21943,8446,6692
"1251","09.12.2018","Sha Tin","Gress","Douglas Whyte","Great Britain","KW Lui","Non-handicap",5,1200,20000000,4,57,7,69.38,0,5,138,99,21943,8446,6692
"1252","01.01.2019","Sha Tin","Gress","Douglas Whyte","Great Britain","KW Lui","Non-handicap",9,1400,3250000,4,56,8,81.53,2,8,138,39,21943,8446,6692
"1253","20.01.2019","Sha Tin","Gress","C Y Ho","Great Britain","KW Lui","Non-handicap",5,1200,10000000,1,57,8,69.62,0,8,129,52,21943,8659,6692
"1254","13.02.2019","Happy Valley","Gress","U Rispoli","Great Britain","KW Lui","Handicap",6,1200,2625000,4,60,8,69.63,3,7,139,15,21943,8662,6692
"1255","11.05.2019","Sha Tin","Gress","M L Yeung","Great Britain","KW Lui","Handicap",7,1400,2625000,3,59,8,81.58,0,5,128,60,21943,8661,6692
"1256","13.09.2017","Happy Valley","Gress","Joao Moreira","New Zealand","C Fownes","Handicap",3,1650,660000,5,60,6,101.43,0,5,112,NA,21944,8443,6529
"1257","27.09.2017","Happy Valley","Gress","Joao Moreira","New Zealand","C Fownes","Handicap",4,1650,660000,6,60,6,100.99,3,7,116,NA,21944,8443,6529
