"","data.Date","Track","Surface","Jockey","Country","TrainerName","RaceType","Race.Number","Distance","Prize.money","Starting.position","Jockey.weight","Horse.age","Race.time","Path","Final.place","FGrating","Odds"
"232","19.04.2020","Sha Tin","Dirt","A Hamelin","Australia","D Whyte","Handicap",5,1200,967000,8,54,7,69.14,2,7,112,27
"233","06.05.2020","Happy Valley","Gress","T H So","Australia","D Whyte","Handicap",3,1200,967000,4,53,7,70.07,2,5,109,19
"234","27.05.2020","Sha Tin","Dirt","K Teetan","Australia","D Whyte","Handicap",3,1200,967000,6,53,7,69.08,1,3,110,4
"235","21.06.2020","Sha Tin","Gress","K Teetan","Australia","D Whyte","Handicap",5,1200,967000,1,52,7,69.7,0,4,105,10
"236","16.09.2017","Sha Tin","Gress","H N Wong","Australia","YS Tsui","Handicap",7,1000,1860000,10,55,5,56.59,0,5,129,0
"237","11.10.2017","Happy Valley","Gress","H N Wong","Australia","YS Tsui","Handicap",7,1000,1860000,1,55,5,58.1,0,11,109,22
"238","08.04.2018","Sha Tin","Gress","A Sanna","Australia","YS Tsui","Handicap",9,1000,1860000,13,57,6,59.17,0,14,74,28
"239","22.10.2017","Sha Tin","Gress","C Schofield","New Zealand","P O'Sullivan","Handicap",2,1600,880000,8,54,5,94.94,3,7,112,15
"240","19.11.2017","Sha Tin","Dirt","C Schofield","New Zealand","P O'Sullivan","Handicap",2,1800,880000,12,54,5,109.48,3,7,109,15
"241","13.12.2017","Happy Valley","Gress","Douglas Whyte","New Zealand","P O'Sullivan","Handicap",4,1800,880000,8,53,5,111.11,5,3,113,12
"242","07.01.2018","Sha Tin","Gress","Douglas Whyte","New Zealand","P O'Sullivan","Handicap",6,1800,880000,1,53,6,108.89,1,4,114,0
"243","24.01.2018","Sha Tin","Dirt","Douglas Whyte","New Zealand","P O'Sullivan","Handicap",5,1650,880000,5,53,6,99.49,5,11,111,14
"244","18.02.2018","Sha Tin","Gress","H N Wong","New Zealand","P O'Sullivan","Handicap",3,1800,880000,9,50,6,108.6,1,4,109,12
"245","14.03.2018","Happy Valley","Gress","M L Yeung","New Zealand","P O'Sullivan","Handicap",4,1800,880000,8,51,6,111.83,3,11,99,0
"246","08.04.2018","Sha Tin","Gress","M L Yeung","New Zealand","P O'Sullivan","Handicap",3,1800,880000,4,51,6,107.95,2,4,111,11
"247","20.09.2017","Happy Valley","Gress","M L Yeung","USA","A Lee","Handicap",6,1650,880000,11,52,9,101.96,4,10,104,38
"248","27.09.2017","Happy Valley","Gress","M L Yeung","USA","A Lee","Handicap",3,1650,880000,9,51,9,101.43,0,9,97,47
"249","25.10.2017","Happy Valley","Gress","M L Yeung","USA","A Lee","Handicap",2,1650,660000,11,59,9,101.28,3,12,106,37
"250","15.11.2017","Happy Valley","Gress","M L Yeung","USA","A Lee","Handicap",2,1650,660000,12,58,9,102.15,0,6,100,51
"251","27.12.2017","Happy Valley","Gress","M L Yeung","USA","A Lee","Handicap",1,1800,660000,1,58,9,112.12,0,10,97,21
"252","13.01.2018","Sha Tin","Gress","M L Yeung","USA","A Lee","Handicap",1,1400,660000,3,56,10,84.34,0,9,91,48
"253","28.03.2018","Happy Valley","Gress","Brett Prebble","USA","A Lee","Handicap",1,1650,660000,11,56,10,100.99,4,8,108,28
"254","18.10.2017","Happy Valley","Gress","H T Mo","Irland","J Moore","Handicap",7,1200,1310000,1,50,4,70.33,0,6,112,0
"255","29.10.2017","Happy Valley","Gress","Tommy Berry","Irland","J Moore","Handicap",8,1650,1310000,11,54,4,100.64,3,4,121,33
"256","11.11.2017","Sha Tin","Gress","K Teetan","Irland","J Moore","Handicap",9,1600,1310000,3,54,4,96.06,0,6,111,15
"257","26.11.2017","Sha Tin","Gress","A Badel","Irland","J Moore","Handicap",9,1600,1310000,11,53,4,94.45,2,5,124,32
"258","17.12.2017","Sha Tin","Gress","S Clipperton","Irland","J Moore","Handicap",7,1600,880000,1,60,4,96.2,0,11,111,0
"259","01.01.2018","Sha Tin","Gress","Tommy Berry","Irland","J Moore","Handicap",5,1600,880000,6,59,5,95.81,0,7,115,10
"260","13.01.2018","Sha Tin","Gress","Tommy Berry","Irland","J Moore","Handicap",8,1600,880000,8,59,5,95.38,3,1,126,10
"261","10.02.2018","Sha Tin","Gress","Tommy Berry","Irland","J Moore","Handicap",3,1600,1310000,1,54,5,95.62,0,1,123,0
"262","25.02.2018","Sha Tin","Gress","Tommy Berry","Irland","J Moore","Handicap",11,1600,1310000,14,55,5,95.81,1,4,123,12
"263","11.03.2018","Sha Tin","Gress","Tommy Berry","Irland","J Moore","Handicap",10,1600,1310000,9,58,5,94.87,2,7,121,0
"264","25.03.2018","Sha Tin","Gress","Tommy Berry","Irland","J Moore","Handicap",5,1600,1310000,9,57,5,94.48,0,1,126,0
"265","02.04.2018","Sha Tin","Gress","C Wong","Irland","J Moore","Handicap",9,1600,1310000,1,53,5,95.08,2,2,125,0
"266","08.10.2017","Sha Tin","Gress","K Teetan","Australia","P F Yiu","Handicap",1,1000,880000,5,55,3,56.68,0,1,123,0
"267","05.11.2017","Sha Tin","Gress","K Teetan","Australia","P F Yiu","Handicap",1,1200,880000,4,59,3,69.17,0,2,122,0
"268","03.12.2017","Sha Tin","Gress","U Rispoli","Australia","P F Yiu","Handicap",10,1400,1310000,14,53,3,82.45,0,5,116,0
"269","23.12.2017","Sha Tin","Gress","K Teetan","Australia","P F Yiu","Griffinl?p",3,1400,2000000,6,55,3,83.01,2,2,122,0
"270","31.01.2018","Happy Valley","Gress","K Teetan","Australia","P F Yiu","Handicap",8,1200,1310000,9,52,4,71.04,2,11,112,0
"271","07.03.2018","Happy Valley","Gress","Joao Moreira","Australia","P F Yiu","Handicap",6,1200,1310000,3,52,4,69.94,0,2,116,0
"272","28.03.2018","Happy Valley","Gress","Joao Moreira","Australia","P F Yiu","Handicap",5,1200,1310000,1,53,4,70.37,3,9,116,0
"273","15.04.2018","Sha Tin","Gress","Tommy Berry","Australia","P F Yiu","Handicap",7,1000,1310000,11,54,4,57.19,0,3,122,0
"274","06.05.2018","Sha Tin","Gress","Tommy Berry","Australia","P F Yiu","Handicap",8,1000,1310000,7,54,4,55.99,0,7,117,14
"275","26.09.2018","Happy Valley","Gress","K Teetan","Australia","P F Yiu","Handicap",8,1200,1380000,3,56,4,69.95,3,4,129,0
"276","04.11.2018","Sha Tin","Gress","K Teetan","Australia","P F Yiu","Handicap",9,1400,1380000,3,57,4,83.75,1,12,115,0
"277","01.01.2019","Sha Tin","Gress","Silvestre De Sousa","Australia","P F Yiu","Handicap",6,1200,1380000,5,57,5,69.46,1,3,127,0
"278","27.01.2019","Sha Tin","Gress","C Y Ho","Australia","P F Yiu","Handicap",9,1200,1380000,14,55,5,69.55,2,5,127,17
"279","17.02.2019","Sha Tin","Gress","C Y Ho","Australia","P F Yiu","Handicap",10,1400,1380000,4,55,5,82.85,0,6,118,10
"280","06.03.2019","Happy Valley","Gress","G van Niekerk","Australia","P F Yiu","Handicap",7,1200,1380000,5,55,5,70.18,3,2,129,0
"281","13.03.2019","Happy Valley","Gress","G van Niekerk","Australia","P F Yiu","Handicap",8,1200,1380000,2,56,5,70.56,0,7,118,0
"282","31.03.2019","Sha Tin","Gress","M F Poon","Australia","P F Yiu","Handicap",7,1200,1380000,5,54,5,69.59,1,3,124,13
"283","14.04.2019","Sha Tin","Gress","Martin Harley","Australia","P F Yiu","Handicap",8,1200,1380000,2,56,5,71.21,0,4,117,0
"284","16.06.2019","Sha Tin","Gress","N Callan","Australia","P F Yiu","Handicap",8,1200,1380000,2,57,5,69.2,0,4,120,11
"285","08.09.2019","Sha Tin","Dirt","A Domeyer","Australia","P F Yiu","Handicap",9,1200,1450000,7,56,5,71.49,3,11,87,15
"286","01.10.2019","Sha Tin","Gress","G van Niekerk","Australia","P F Yiu","Handicap",9,1400,1450000,11,56,5,81.49,3,3,126,13
"287","12.10.2019","Sha Tin","Gress","A Domeyer","Australia","P F Yiu","Handicap",10,1400,1450000,1,56,5,81.5,0,2,121,0
"288","09.11.2019","Sha Tin","Gress","G van Niekerk","Australia","P F Yiu","Handicap",10,1400,1450000,3,57,5,82.21,1,11,115,0
"289","08.12.2019","Sha Tin","Gress","D Lane","Australia","P F Yiu","Handicap",6,1400,1450000,11,58,5,81.59,2,4,126,36
"290","15.12.2019","Sha Tin","Gress","Joao Moreira","Australia","P F Yiu","Handicap",10,1600,1450000,10,58,5,95.19,1,8,122,0
"291","01.03.2020","Sha Tin","Gress","K Teetan","Australia","P F Yiu","Handicap",8,1200,1450000,11,57,6,69.71,3,6,125,0
"292","18.03.2020","Happy Valley","Gress","N Callan","Australia","P F Yiu","Handicap",6,1650,1450000,8,57,6,100.84,5,11,117,14
"293","15.04.2020","Happy Valley","Gress","N Callan","Australia","P F Yiu","Handicap",7,1650,1450000,8,54,6,101.76,4,11,103,15
"294","17.05.2020","Sha Tin","Gress","A Hamelin","Australia","P F Yiu","Handicap",6,1000,1450000,11,54,6,56.66,0,12,101,0
"295","10.12.2017","Sha Tin","Gress","C Y Ho","Great Britain","KL Man","Handicap",2,1200,1310000,12,51,3,70.5,4,12,111,99
"296","10.01.2018","Happy Valley","Gress","S Clipperton","Great Britain","KL Man","Handicap",3,1200,880000,12,60,4,71.72,0,9,111,99
"297","07.10.2018","Sha Tin","Gress","H T Mo","Great Britain","J Moore","Handicap",8,1200,920000,9,55,4,70.28,1,8,111,39
"298","31.10.2018","Sha Tin","Dirt","K Teetan","Great Britain","J Moore","Handicap",5,1200,920000,7,57,4,70.77,2,11,104,18
"299","10.11.2018","Sha Tin","Gress","N Callan","Great Britain","J Moore","Handicap",2,1200,920000,12,56,4,69.84,2,8,112,98
"300","02.12.2018","Sha Tin","Dirt","C Murray","Great Britain","J Moore","Handicap",5,1200,920000,7,55,4,70.33,3,12,96,99
"301","19.12.2018","Sha Tin","Dirt","M Chadwick","Great Britain","J Moore","Handicap",4,1200,920000,6,53,4,70.3,1,7,99,99
"302","29.12.2018","Sha Tin","Gress","Douglas Whyte","Great Britain","J Moore","Handicap",4,1400,690000,11,60,4,82.96,3,2,113,22
"303","20.01.2019","Sha Tin","Gress","Douglas Whyte","Great Britain","J Moore","Handicap",2,1600,920000,8,54,5,95.71,2,7,109,14
"304","02.02.2019","Sha Tin","Dirt","M Chadwick","Great Britain","J Moore","Handicap",6,1650,920000,2,52,5,99.39,0,3,112,0
"305","10.02.2019","Sha Tin","Dirt","M Chadwick","Great Britain","J Moore","Handicap",4,1200,920000,6,53,5,69.66,2,3,111,0
"306","10.03.2019","Sha Tin","Dirt","A Sanna","Great Britain","J Moore","Handicap",6,1200,920000,5,54,5,71.14,2,10,98,10
"307","27.03.2019","Happy Valley","Gress","M F Poon","Great Britain","J Moore","Handicap",4,1000,920000,6,51,5,57.81,1,6,105,21
"308","22.04.2019","Sha Tin","Gress","C Schofield","Great Britain","J Moore","Handicap",2,1400,690000,14,60,5,85.09,1,13,87,0
"309","10.09.2017","Sha Tin","Dirt","W M Lai","Australia","KL Man","Handicap",10,1200,1310000,11,52,4,70.9,2,12,93,22
"310","18.10.2017","Happy Valley","Gress","Tommy Berry","Australia","KL Man","Handicap",6,1200,1310000,1,54,4,70.23,1,5,118,12
"311","29.11.2017","Happy Valley","Gress","H T Mo","Australia","KL Man","Handicap",7,1200,1310000,1,50,4,70.36,0,4,114,13
"312","10.12.2017","Sha Tin","Gress","K C Ng","Australia","KL Man","Handicap",9,1400,1310000,1,51,4,82.61,0,7,110,99
"313","23.12.2017","Sha Tin","Dirt","W M Lai","Australia","KL Man","Handicap",8,1650,1310000,12,53,4,99.11,2,9,111,99
"314","17.01.2018","Happy Valley","Gress","N Callan","Australia","KL Man","Handicap",3,1200,880000,3,60,5,71.04,2,1,123,0
"315","03.03.2018","Sha Tin","Gress","W M Lai","Australia","KL Man","Handicap",9,1000,1310000,1,52,5,57.64,0,14,104,99
"316","18.03.2018","Sha Tin","Gress","K Teetan","Australia","KL Man","Handicap",7,1200,1310000,10,54,5,70.07,2,7,123,99
"317","15.04.2018","Sha Tin","Gress","K Teetan","Australia","KL Man","Handicap",11,1200,1310000,2,54,5,70.13,0,5,110,18
"318","02.05.2018","Sha Tin","Dirt","C Y Ho","Australia","KL Man","Handicap",8,1200,1310000,2,52,5,68.19,2,1,126,56
"319","02.09.2018","Sha Tin","Gress","H N Wong","Australia","KL Man","Handicap",9,1200,1380000,7,54,5,69.85,4,6,123,43
"320","28.10.2018","Happy Valley","Gress","U Rispoli","Australia","KL Man","Handicap",6,1200,1380000,10,55,5,71.47,2,9,117,22
"321","10.11.2018","Sha Tin","Dirt","U Rispoli","Australia","KL Man","Handicap",9,1200,1380000,7,55,5,70.13,2,8,115,27
"322","28.11.2018","Happy Valley","Gress","U Rispoli","Australia","KL Man","Handicap",8,1200,1380000,7,55,5,70.69,3,8,121,47
"323","23.12.2018","Sha Tin","Gress","C Y Ho","Australia","KL Man","Handicap",8,1200,1380000,1,52,5,71.07,0,8,111,50
"324","09.01.2019","Happy Valley","Gress","M F Poon","Australia","KL Man","Handicap",4,1000,1380000,5,51,6,57.71,0,4,115,16
"325","13.02.2019","Happy Valley","Gress","Silvestre De Sousa","Australia","KL Man","Handicap",3,1200,920000,8,60,6,70.49,2,4,123,12
"326","06.03.2019","Happy Valley","Gress","Silvestre De Sousa","Australia","KL Man","Handicap",2,1200,920000,12,59,6,74.24,5,11,75,17
"327","24.03.2019","Sha Tin","Dirt","C Y Ho","Australia","KL Man","Handicap",4,1200,920000,4,59,6,70.06,0,7,104,11
"328","24.04.2019","Happy Valley","Gress","K C Leung","Australia","KL Man","Handicap",4,1200,920000,7,59,6,70.64,2,9,111,0
"329","29.05.2019","Happy Valley","Gress","C Y Ho","Australia","KL Man","Handicap",1,1200,920000,6,58,6,70.47,0,7,108,0
"330","03.07.2019","Happy Valley","Gress","K H Chan","Australia","KL Man","Handicap",4,1200,920000,3,53,6,70.2,0,2,105,13
"331","11.09.2019","Happy Valley","Gress","K H Chan","Australia","KL Man","Handicap",6,1200,967000,3,51,6,70.94,0,8,99,0
"332","01.10.2019","Sha Tin","Gress","H W Lai","Australia","KL Man","Handicap",5,1400,967000,2,55,6,82.63,1,11,106,94
"333","30.10.2019","Happy Valley","Gress","H W Lai","Australia","KL Man","Handicap",5,1200,967000,8,54,6,71.72,4,12,104,56
"334","01.12.2019","Sha Tin","Dirt","H W Lai","Australia","KL Man","Handicap",6,1200,967000,2,54,6,69.37,1,4,109,39
"335","15.12.2019","Sha Tin","Dirt","H W Lai","Australia","KL Man","Handicap",3,1200,967000,9,54,6,70.02,3,6,111,24
"336","15.01.2020","Happy Valley","Gress","H W Lai","Australia","KL Man","Handicap",6,1200,967000,12,53,7,69.9,3,4,114,40
"337","29.01.2020","Happy Valley","Gress","H W Lai","Australia","KL Man","Handicap",4,1200,967000,11,52,7,70.74,4,5,111,19
"338","23.02.2020","Sha Tin","Gress","Z Purton","Australia","KL Man","Handicap",1,1200,725000,2,60,7,69.24,0,1,121,0
"339","22.03.2020","Sha Tin","Gress","H W Lai","Australia","KL Man","Handicap",1,1200,967000,3,57,7,69.82,0,7,107,6
"340","06.05.2020","Happy Valley","Gress","K Teetan","Australia","KL Man","Handicap",1,1200,967000,5,56,7,70.17,1,2,113,0
"341","03.06.2020","Happy Valley","Gress","K Teetan","Australia","KL Man","Handicap",2,1200,967000,4,56,7,70.13,2,3,116,0
"342","20.09.2017","Happy Valley","Gress","Tommy Berry","Australia","KL Man","Handicap",7,1200,1310000,5,58,7,70.08,2,5,128,18
"343","18.10.2017","Happy Valley","Gress","Tommy Berry","Australia","KL Man","Handicap",7,1200,1310000,10,58,7,70.52,2,8,124,17
"344","29.11.2017","Happy Valley","Gress","M F Poon","Australia","KL Man","Handicap",6,1200,1310000,2,55,7,70.9,0,6,109,11
"345","01.01.2018","Sha Tin","Gress","W M Lai","Australia","KL Man","Handicap",7,1200,1310000,7,58,8,71.18,1,12,102,99
"346","28.01.2018","Sha Tin","Gress","M F Poon","Australia","KL Man","Handicap",5,1200,1310000,10,54,8,70.49,0,4,113,94
"347","10.02.2018","Sha Tin","Gress","H N Wong","Australia","KL Man","Handicap",8,1400,1310000,3,54,8,82.65,0,9,111,75
"348","11.03.2018","Sha Tin","Gress","C Y Ho","Australia","KL Man","Handicap",8,1200,1310000,8,54,8,70.05,3,11,117,99
"349","28.03.2018","Happy Valley","Gress","S Clipperton","Australia","KL Man","Handicap",5,1200,1310000,11,54,8,70.93,5,11,115,88
"350","15.04.2018","Sha Tin","Gress","H N Wong","Australia","KL Man","Handicap",9,1400,1310000,10,52,8,82.81,0,5,116,86
"351","29.04.2018","Sha Tin","Gress","H N Wong","Australia","KL Man","Handicap",2,1400,1310000,6,52,8,83.61,0,12,108,27
"352","26.09.2018","Happy Valley","Gress","Z Purton","Australia","KL Man","Handicap",3,1200,920000,7,60,8,71.08,2,11,110,0
"353","28.10.2018","Happy Valley","Gress","C Wong","Australia","KL Man","Handicap",3,1200,920000,6,57,8,71.87,3,7,112,23
"354","28.11.2018","Happy Valley","Gress","Z Purton","Australia","KL Man","Handicap",6,1200,920000,6,59,8,70.95,0,6,114,10
"355","09.01.2019","Happy Valley","Gress","C Y Ho","Australia","KL Man","Handicap",3,1200,920000,3,57,9,71.32,3,7,114,0
"356","13.02.2019","Happy Valley","Gress","C Y Ho","Australia","KL Man","Handicap",1,1000,920000,4,57,9,57.63,0,5,110,0
"357","13.03.2019","Happy Valley","Gress","C Wong","Australia","KL Man","Handicap",2,1200,920000,3,53,9,70.18,0,4,105,13
"358","11.11.2017","Sha Tin","Gress","M L Yeung","New Zealand","TP Yung","Handicap",6,1200,1310000,11,54,7,70.38,0,12,104,40
"359","03.12.2017","Sha Tin","Gress","C Schofield","New Zealand","TP Yung","Handicap",10,1400,1310000,10,55,7,83.14,3,12,116,99
"360","23.12.2017","Sha Tin","Gress","K C Ng","New Zealand","TP Yung","Handicap",7,1200,1310000,5,52,7,70.46,2,9,115,81
"361","13.01.2018","Sha Tin","Gress","M L Yeung","New Zealand","TP Yung","Handicap",3,1000,1310000,8,52,8,57.88,0,8,109,45
"362","18.02.2018","Sha Tin","Gress","A Badel","New Zealand","TP Yung","Handicap",6,1000,1310000,1,51,8,57.44,0,8,110,99
